label,role,source_file,policy,scenario_key,channel_rho,csi_delay_slots,episodes,num_seeds,success_mean,perfect_rate,slots_mean,failed_nodes_mean,missed_opportunities_mean,failed_plus_missed_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,scheduled_nodes_mean,adaptive_sparse_expansion_rate,slots_delta_vs_rotating_b8,failed_delta_vs_rotating_b8,missed_delta_vs_rotating_b8,preview_delta_vs_rotating_b8,gap_delta_vs_rotating_b8
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=2",0.9,2,900,3,50.0,100.0,3.3722222222222222,0.5433333333333333,1.2955555555555556,1.838888888888889,51.29555555555555,11.80246913580247,16.0,0.5381234567901235,50.54333333333334,0.0,-0.2677777777777779,-1.1188888888888888,0.6044444444444445,8.0,-0.24010537918871244
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=3",0.9,3,900,3,49.99777777777778,99.77777777777777,3.4744444444444444,0.5911111111111111,1.3488888888888888,1.94,51.346666666666664,12.024074074074074,16.0,0.5397081128747796,50.58888888888889,0.0,-0.24888888888888872,-1.1266666666666667,0.6288888888888888,8.0,-0.24132804232804217
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=1",0.98,1,900,3,49.99777777777778,99.77777777777777,3.082222222222222,0.2822222222222222,0.5644444444444444,0.8466666666666667,50.562222222222225,6.318253968253969,16.0,0.3338730158730159,50.28,0.0,-0.015555555555555767,-0.4122222222222222,0.3088888888888889,8.0,-0.19667989417989418
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=2",0.98,2,900,3,49.99666666666667,99.66666666666667,3.2855555555555553,0.41333333333333333,0.6377777777777778,1.051111111111111,50.63444444444445,7.927557319223985,16.0,0.35512962962962963,50.41,0.0,0.07111111111111068,-0.39,0.33555555555555555,8.0,-0.1924603174603174
Coverage-Aware B=4 cw=0.5 cpw=0,same-cost B=4 coverage reference,coverage_sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4_sm3_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=3",0.98,3,900,3,49.99333333333333,99.33333333333333,3.352222222222222,0.45,0.6666666666666666,1.1166666666666667,50.66,8.168474426807759,16.0,0.3592195767195767,50.443333333333335,0.0,0.07888888888888879,-0.40777777777777774,0.34777777777777774,8.0,-0.19285052910052902
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,3.02,0.5766666666666667,1.011111111111111,1.5877777777777777,51.01111111111111,14.37883597883598,16.0,0.5156825396825396,50.57666666666667,0.0,-0.3811111111111112,-1.1055555555555556,0.24222222222222223,8.0,-0.33977380952380953
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=2",0.7,2,900,3,50.0,100.0,3.238888888888889,0.6388888888888888,1.1922222222222223,1.8311111111111111,51.19222222222222,14.912257495590827,16.0,0.5358271604938272,50.638888888888886,0.0,-0.31666666666666643,-1.06,0.24444444444444446,8.0,-0.33232363315696656
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,3.3088888888888888,0.6477777777777778,1.25,1.8977777777777778,51.25,14.779232804232803,16.0,0.5362208994708996,50.647777777777776,0.0,-0.27333333333333343,-1.041111111111111,0.24555555555555553,8.0,-0.33200176366843015
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,3.0922222222222224,0.5455555555555556,0.8711111111111111,1.4166666666666665,50.87111111111111,13.021340388007054,16.0,0.44957848324514993,50.54555555555555,0.0,-0.2777777777777777,-0.8855555555555554,0.2977777777777777,8.0,-0.3035101410934744
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=2",0.9,2,900,3,50.0,100.0,3.2733333333333334,0.6355555555555555,0.9855555555555555,1.621111111111111,50.98555555555556,14.323544973544974,16.0,0.47540079365079363,50.635555555555555,0.0,-0.3666666666666667,-1.0266666666666668,0.2944444444444444,8.0,-0.30282804232804234
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.9, delay=3",0.9,3,900,3,50.0,100.0,3.382222222222222,0.7077777777777777,1.0244444444444445,1.732222222222222,51.02444444444444,15.039153439153438,16.0,0.48028042328042325,50.70777777777778,0.0,-0.34111111111111114,-1.0100000000000002,0.3044444444444445,8.0,-0.3007557319223985
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=1",0.98,1,900,3,49.99888888888889,99.8888888888889,2.9944444444444445,0.29555555555555557,0.4444444444444444,0.74,50.443333333333335,7.134259259259259,16.0,0.2823399470899471,50.294444444444444,0.0,-0.1033333333333335,-0.39888888888888885,0.18888888888888888,8.0,-0.24821296296296297
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=2",0.98,2,900,3,49.99888888888889,99.8888888888889,3.161111111111111,0.40444444444444444,0.49777777777777776,0.9022222222222223,50.49666666666667,8.620590828924161,16.0,0.30255731922398593,50.403333333333336,0.0,-0.05333333333333368,-0.3988888888888889,0.19555555555555554,8.0,-0.24503262786596108
Coverage-Aware B=3 sm=4.1 cw=0.5 cpw=0,current budget-split refinement,coverage_budget_split_selected_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0.csv,Coverage-Aware Sparse-TopK Feedback Grid B=3 sm=4.1 tf=0.75 cw=0.5 cpw=0,"rho=0.98, delay=3",0.98,3,900,3,49.995555555555555,99.55555555555556,3.2288888888888887,0.46,0.5022222222222222,0.9622222222222223,50.49777777777778,9.245943562610229,16.0,0.3082544091710758,50.455555555555556,0.0,-0.04444444444444473,-0.39777777777777773,0.18333333333333335,8.0,-0.2438156966490299
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,2.5555555555555554,0.4388888888888889,0.4388888888888889,0.8777777777777778,50.43888888888889,0.0,16.0,0.3437037037037037,0.0,0.0,-0.8455555555555558,-1.2433333333333334,-0.32999999999999996,8.0,-0.5117526455026455
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.7, delay=2",0.7,2,900,3,50.0,100.0,2.582222222222222,0.44333333333333336,0.44333333333333336,0.8866666666666667,50.443333333333335,0.0,16.0,0.34811111111111115,0.0,0.0,-0.9733333333333332,-1.2555555555555555,-0.5044444444444445,8.0,-0.5200396825396826
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,2.577777777777778,0.4444444444444444,0.4444444444444444,0.8888888888888888,50.44444444444444,0.0,16.0,0.34888624338624336,0.0,0.0,-1.0044444444444443,-1.2444444444444445,-0.56,8.0,-0.5193364197530863
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,2.67,0.39,0.39,0.78,50.39,0.0,16.0,0.3182874779541446,0.0,0.0,-0.7000000000000002,-1.0411111111111109,-0.18333333333333335,8.0,-0.43480114638447975
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.9, delay=2",0.9,2,900,3,50.0,100.0,2.7144444444444447,0.4266666666666667,0.4266666666666667,0.8533333333333334,50.42666666666667,0.0,16.0,0.33410185185185187,0.0,0.0,-0.9255555555555555,-1.2355555555555555,-0.2644444444444444,8.0,-0.4441269841269841
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.9, delay=3",0.9,3,900,3,50.0,100.0,2.736666666666667,0.4311111111111111,0.4311111111111111,0.8622222222222222,50.431111111111115,0.0,16.0,0.3364126984126984,0.0,0.0,-0.9866666666666664,-1.2866666666666666,-0.28888888888888886,8.0,-0.4446234567901234
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.98, delay=1",0.98,1,900,3,49.99888888888889,99.8888888888889,2.716666666666667,0.13555555555555557,0.13555555555555557,0.27111111111111114,50.13444444444445,0.0,16.0,0.19041137566137564,0.0,0.0,-0.3811111111111112,-0.5588888888888889,-0.11999999999999997,8.0,-0.3401415343915344
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.98, delay=2",0.98,2,900,3,49.99888888888889,99.8888888888889,2.7866666666666666,0.14555555555555555,0.14555555555555555,0.2911111111111111,50.144444444444446,0.0,16.0,0.20175925925925928,0.0,0.0,-0.42777777777777803,-0.6577777777777778,-0.15666666666666668,8.0,-0.3458306878306877
Mask-Corrected Coverage-Aware B=3 mc=1,current best same-preview method,invitation_mask_correction_formal_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b3_sm4p1_tf0p75_cw0p5_cpw0_mc0-0p75-1.csv,Mask-Corrected Coverage-Aware B=3 mc=1,"rho=0.98, delay=3",0.98,3,900,3,49.99777777777778,99.77777777777777,2.818888888888889,0.14444444444444443,0.14444444444444443,0.28888888888888886,50.14222222222222,0.0,16.0,0.20505996472663138,0.0,0.0,-0.45444444444444443,-0.7133333333333334,-0.17444444444444446,8.0,-0.3470101410934744
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,3.241111111111111,0.4688888888888889,1.69,2.158888888888889,51.69,11.120105820105818,20.0,0.610057319223986,50.46888888888889,0.0,-0.16000000000000014,-1.2133333333333334,0.9211111111111111,12.0,-0.24539902998236318
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.7, delay=2",0.7,2,900,3,49.99888888888889,99.8888888888889,3.5555555555555554,0.4722222222222222,2.1977777777777776,2.67,52.196666666666665,10.613800705467371,20.0,0.6686441798941799,50.471111111111114,0.0,0.0,-1.2266666666666666,1.2499999999999998,12.0,-0.19950661375661383
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,3.741111111111111,0.49666666666666665,2.4066666666666667,2.9033333333333333,52.406666666666666,10.654188712522044,20.0,0.6748994708994709,50.49666666666667,0.0,0.15888888888888886,-1.1922222222222223,1.4022222222222223,12.0,-0.19332319223985883
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,3.1633333333333336,0.45555555555555555,1.0811111111111111,1.5366666666666666,51.08111111111111,10.954409171075838,20.0,0.4524775132275132,50.455555555555556,0.0,-0.20666666666666655,-0.9755555555555555,0.5077777777777778,12.0,-0.30061111111111116
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.9, delay=2",0.9,2,900,3,50.0,100.0,3.4966666666666666,0.53,1.4555555555555555,1.9855555555555555,51.455555555555556,11.247045855379186,20.0,0.5080123456790123,50.53,0.0,-0.14333333333333353,-1.1322222222222222,0.7644444444444444,12.0,-0.27021649029982364
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.9, delay=3",0.9,3,900,3,49.99777777777778,99.77777777777777,3.69,0.5888888888888889,1.62,2.208888888888889,51.617777777777775,11.692372134038798,20.0,0.5217394179894179,50.586666666666666,0.0,-0.033333333333333215,-1.128888888888889,0.9000000000000001,12.0,-0.25929673721340385
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.98, delay=1",0.98,1,900,3,49.99666666666667,99.66666666666667,3.0322222222222224,0.27111111111111114,0.43555555555555553,0.7066666666666667,50.43222222222222,6.7108906525573175,20.0,0.23243298059964726,50.26777777777778,0.0,-0.06555555555555559,-0.4233333333333333,0.18,12.0,-0.2981199294532628
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.98, delay=2",0.98,2,900,3,49.99444444444445,99.44444444444444,3.181111111111111,0.33555555555555555,0.48777777777777775,0.8233333333333333,50.48222222222222,7.409523809523809,20.0,0.252679012345679,50.33,0.0,-0.03333333333333366,-0.4677777777777778,0.18555555555555553,12.0,-0.294910934744268
Stale-TopK B=4,high-cost positive reference,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Stale-TopK Feedback Grid B=4,"rho=0.98, delay=3",0.98,3,900,3,49.992222222222225,99.22222222222223,3.2555555555555555,0.37333333333333335,0.5155555555555555,0.8888888888888888,50.507777777777775,7.791446208112875,20.0,0.2597495590828924,50.36555555555555,0.0,-0.017777777777777892,-0.4844444444444444,0.19666666666666666,12.0,-0.29232054673721336
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.7, delay=1",0.7,1,900,3,50.0,100.0,2.9233333333333333,0.3022222222222222,1.2144444444444444,1.5166666666666666,51.214444444444446,8.375925925925925,4.0,0.45379629629629625,50.30222222222222,0.0,-0.47777777777777786,-1.3800000000000001,0.4455555555555556,-4.0,-0.4016600529100529
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.7, delay=2",0.7,2,900,3,50.0,100.0,3.1266666666666665,0.3,1.4955555555555555,1.7955555555555556,51.495555555555555,7.920370370370371,4.0,0.48818518518518517,50.3,0.0,-0.4288888888888889,-1.3988888888888888,0.5477777777777777,-4.0,-0.37996560846560856
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.7, delay=3",0.7,3,900,3,50.0,100.0,3.24,0.3,1.62,1.9200000000000002,51.62,7.727777777777778,4.0,0.49124074074074076,50.3,0.0,-0.342222222222222,-1.3888888888888888,0.6155555555555556,-4.0,-0.37698192239858896
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.9, delay=1",0.9,1,900,3,50.0,100.0,2.9033333333333333,0.3688888888888889,0.79,1.1588888888888889,50.79,10.36296296296296,4.0,0.35231481481481486,50.36888888888889,0.0,-0.4666666666666668,-1.0622222222222222,0.21666666666666667,-4.0,-0.4007738095238095
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.9, delay=2",0.9,2,900,3,50.0,100.0,3.066666666666667,0.38555555555555554,0.9955555555555555,1.3811111111111112,50.995555555555555,10.18915343915344,4.0,0.3778492063492063,50.385555555555555,0.0,-0.5733333333333333,-1.2766666666666668,0.3044444444444444,-4.0,-0.40037962962962964
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.9, delay=3",0.9,3,900,3,50.0,100.0,3.131111111111111,0.38,1.0644444444444445,1.4444444444444446,51.06444444444445,9.972486772486771,4.0,0.38079629629629635,50.38,0.0,-0.592222222222222,-1.3377777777777777,0.34444444444444455,-4.0,-0.4002398589065254
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.98, delay=1",0.98,1,900,3,50.0,100.0,2.772222222222222,0.2866666666666667,0.26222222222222225,0.548888888888889,50.26222222222222,8.231481481481481,4.0,0.17881481481481482,50.28666666666667,0.0,-0.3255555555555558,-0.40777777777777774,0.00666666666666671,-4.0,-0.35173809523809524
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.98, delay=2",0.98,2,900,3,50.0,100.0,2.838888888888889,0.3055555555555556,0.31555555555555553,0.6211111111111112,50.315555555555555,8.440211640211638,4.0,0.1911349206349206,50.30555555555556,0.0,-0.37555555555555564,-0.49777777777777776,0.013333333333333308,-4.0,-0.3564550264550264
Temporal Deviation Oracle B=4,hidden-info upper bound,sparse_topk_frontier_ep300_runs3_rho0p7-0p9-0p98_delay1-2-3_b4-8_sm2-3_tf0p75.csv,Temporal Deviation Oracle B=4,"rho=0.98, delay=3",0.98,3,900,3,50.0,100.0,2.8633333333333333,0.3055555555555556,0.3433333333333333,0.6488888888888888,50.343333333333334,8.408994708994708,4.0,0.19398148148148145,50.30555555555556,0.0,-0.41000000000000014,-0.5522222222222222,0.024444444444444435,-4.0,-0.3580886243386243
