decision_error_std,execution_error_std,mismatch_model,channel_rho,csi_delay_slots,probe_budget,policy,episodes,num_seeds,num_nodes,num_slots,num_irs_elements,num_codebook_states,g_th,alpha_th,gain_margin,power_margin,risk_weight,risk_power_weight,risk_invite_threshold,adaptive_risk_base_weight,opportunity_failure_cost,opportunity_missed_cost,opportunity_deadline_gain,opportunity_backlog_gain,temporal_reliability_z,sparse_topk_seed_multiplier,sparse_topk_fraction,success_mean,success_ci95,success_rate_mean,perfect_rate,slots_mean,slots_ci95,avg_power,total_energy_mean,total_energy_ci95,scheduled_nodes_mean,failed_nodes_mean,missed_opportunities_mean,true_opportunities_mean,failure_slot_rate,decision_preview_calls_per_slot_mean,oracle_tx_gap_mean,effective_risk_weight_mean,avg_reward
0.0,0.0,temporal_ar1,0.98,1,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.995,0.00979999999999805,0.9998999999999999,99.5,3.255,0.08819999999999985,0.3681453659551835,16.210869930589407,0.008436050519203276,50.255,0.26,0.655,50.65,5.416269841269841,24.0,0.264375,0.0,99.41639899478646
0.0,0.0,temporal_ar1,0.98,1,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,49.99,0.0,0.9998,99.0,3.335,0.009799999999999792,0.3637909656262526,16.172121937539593,0.0757348374052841,50.245,0.255,0.565,50.555,5.833333333333334,24.0,0.277031746031746,0.0,99.43054238129575
0.0,0.0,temporal_ar1,0.98,1,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,49.995,0.00979999999999805,0.9998999999999999,99.5,3.285,0.06859999999999984,0.36361859010671665,16.167402341369485,0.029616749963099237,50.245,0.25,0.625,50.62,5.16329365079365,24.0,0.26840476190476187,0.0,99.42853988806804
0.0,0.0,temporal_ar1,0.98,1,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,49.995,0.00979999999999805,0.9998999999999999,99.5,3.255,0.08819999999999985,0.3681453659551835,16.210869930589407,0.008436050519203276,50.255,0.26,0.655,50.65,5.416269841269841,24.0,0.264375,0.0,99.41639899478646
0.0,0.0,temporal_ar1,0.98,1,2,Stale-TopK Feedback Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.995,0.00979999999999805,0.9998999999999999,99.5,3.17,0.1176000000000001,0.3641448993307321,16.32506065851536,0.06902330908405992,50.48,0.485,0.365,50.36,12.29365079365079,18.0,0.27347420634920633,0.0,99.4498077260136
0.0,0.0,temporal_ar1,0.98,1,4,Stale-TopK Feedback Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.9998,99.0,3.165,0.08819999999999985,0.3639784001679609,16.22085751536148,0.12490457320463576,50.33,0.34,0.44,50.43,8.173809523809524,20.0,0.2546130952380952,0.0,99.43547663007575
0.0,0.0,temporal_ar1,0.98,1,8,Stale-TopK Feedback Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.995,0.00979999999999805,0.9998999999999999,99.5,3.285,0.06859999999999984,0.3627862335778168,16.1484669230437,0.0681909567793005,50.215,0.22,0.625,50.62,4.874007936507937,24.0,0.26840476190476187,0.0,99.43800759723092
0.0,0.0,temporal_ar1,0.98,1,2,Temporal Deviation Oracle B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.82,0.019600000000000017,0.36009015845653847,16.172246201760462,0.08995423805321735,50.21,0.21,0.465,50.465,6.266666666666667,2.0,0.19375,0.0,99.48927094482556
0.0,0.0,temporal_ar1,0.98,1,4,Temporal Deviation Oracle B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.79,0.0,0.356908661862293,16.199416201019115,0.03284327179794587,50.29,0.29,0.265,50.265,9.016666666666666,4.0,0.1825,0.0,99.49790836278447
0.0,0.0,temporal_ar1,0.98,1,8,Temporal Deviation Oracle B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.84,0.019600000000000017,0.35968902907008343,16.310725833851407,0.08432985251976972,50.465,0.465,0.2,50.2,13.458333333333334,8.0,0.20725000000000002,0.0,99.48304077605087
0.0,0.0,temporal_ar1,0.98,3,2,Estimated Rotating Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.975,0.00979999999999805,0.9995,97.5,4.865,0.14700000000000032,0.4351476998933861,17.03166930486367,0.02407608542562805,51.4,1.425,1.325,51.3,22.876785714285717,2.0,1.4134662698412697,0.0,98.96630483703778
0.0,0.0,temporal_ar1,0.98,3,4,Estimated Rotating Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.0,0.9998,99.0,3.925,0.06859999999999984,0.4034981884281649,16.686469010557524,0.17821980442957275,51.135,1.145,0.695,50.685,20.981944444444444,4.0,0.9548650793650794,0.0,99.19222141926726
0.0,0.0,temporal_ar1,0.98,3,8,Estimated Rotating Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,3.43,0.1372000000000001,0.38413564814595885,16.64764556468863,0.026822381554712102,51.005,1.005,0.41,50.41,18.17142857142857,8.0,0.5793253968253969,0.0,99.32114273386716
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.94,0.019600000000003066,0.9987999999999999,94.0,5.215,0.02940000000000024,0.42873046622375893,16.73156366844646,0.004925085597982033,50.925,0.985,1.905,51.845,15.563690476190475,4.0,1.4222321428571427,0.0,98.9210412326707
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.94,0.019600000000003066,0.9987999999999999,94.0,5.215,0.02940000000000024,0.42873046622375893,16.73156366844646,0.004925085597982033,50.925,0.985,1.905,51.845,15.563690476190475,4.0,1.4222321428571427,0.0,98.9210412326707
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.94,0.019600000000003066,0.9987999999999999,94.0,5.215,0.02940000000000024,0.42873046622375893,16.73156366844646,0.004925085597982033,50.925,0.985,1.905,51.845,15.563690476190475,4.0,1.4222321428571427,0.0,98.9210412326707
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.97,0.0195999999999961,0.9994,97.0,4.36,0.0980000000000005,0.40874801811978384,16.631350962349057,0.03359485747445049,50.94,0.97,1.015,50.985,17.500396825396827,6.0,0.978829365079365,0.0,99.11785145780571
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.97,0.0195999999999961,0.9994,97.0,4.36,0.0980000000000005,0.40874801811978384,16.631350962349057,0.03359485747445049,50.94,0.97,1.015,50.985,17.500396825396827,6.0,0.978829365079365,0.0,99.11785145780571
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.985,0.009800000000005013,0.9997,98.5,4.245,0.009799999999999792,0.41406760336146403,16.625548971371696,0.08288705278378201,50.905,0.92,1.045,51.03,16.64265873015873,6.0,0.955829365079365,0.0,99.1316422927102
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,49.985,0.009800000000005013,0.9997,98.5,3.87,0.17640000000000017,0.4000330976821991,16.501878077434128,0.3181586470588993,50.8,0.815,0.75,50.735,15.846825396825395,8.0,0.7342123015873016,0.0,99.24775782233246
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,49.985,0.009800000000005013,0.9997,98.5,3.87,0.17640000000000017,0.4000330976821991,16.501878077434128,0.3181586470588993,50.8,0.815,0.75,50.735,15.846825396825395,8.0,0.7342123015873016,0.0,99.24775782233246
0.0,0.0,temporal_ar1,0.98,3,2,Sparse-TopK Feedback Grid B=2 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,49.99,0.0,0.9998,99.0,3.835,0.04899999999999982,0.40541693028683573,16.514590441506712,0.2720864326667169,50.79,0.8,0.725,50.715,15.551388888888889,8.0,0.7053055555555555,0.0,99.23000400523331
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.975,0.00979999999999805,0.9995,97.5,4.54,0.37240000000000073,0.4122302438237825,16.49029876507424,0.24569280907907584,50.66,0.685,1.465,51.44,12.086309523809524,8.0,0.9864563492063493,0.0,99.12898131528425
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.975,0.00979999999999805,0.9995,97.5,4.54,0.37240000000000073,0.41291821834602305,16.50512434190774,0.2724429706035964,50.68,0.705,1.465,51.44,12.295238095238094,8.0,0.9864563492063493,0.0,99.12156852686749
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.975,0.00979999999999805,0.9995,97.5,4.54,0.37240000000000073,0.4113941869786173,16.482999331652934,0.2659455714784178,50.645,0.67,1.465,51.44,11.863492063492062,8.0,0.9864563492063493,0.0,99.13263103199489
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.985,0.009800000000005013,0.9997,98.5,3.845,0.18619999999999992,0.38721879890208993,16.31284205825782,0.013993044657544116,50.465,0.48,0.76,50.745,9.07638888888889,12.0,0.5873115079365079,0.0,99.29538723058293
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.985,0.009800000000005013,0.9997,98.5,3.75,0.03920000000000003,0.3892835788462301,16.374511170084762,0.05390217933370237,50.52,0.535,0.73,50.715,9.931349206349207,12.0,0.5748769841269841,0.0,99.29402210503551
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.985,0.009800000000005013,0.9997,98.5,3.7,0.11759999999999966,0.38989099328980287,16.370680673494526,0.02427987035193247,50.515,0.53,0.84,50.825,9.906150793650792,12.0,0.5852579365079364,0.0,99.28402429676133
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,49.975,0.02940000000000111,0.9995,97.5,3.735,0.3038,0.3847300728758697,16.35426151916486,0.12187537760474618,50.505,0.53,0.68,50.655,10.342460317460317,16.0,0.41778968253968246,0.0,99.30097935809495
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,49.985,0.02940000000000111,0.9997,98.5,3.625,0.18620000000000037,0.38722162701392726,16.4002397667995,0.17392246430520364,50.515,0.53,0.65,50.635,9.662698412698413,16.0,0.3875476190476191,0.0,99.3105753180914
0.0,0.0,temporal_ar1,0.98,3,4,Sparse-TopK Feedback Grid B=4 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,49.98,0.019600000000003066,0.9995999999999999,98.0,3.61,0.05880000000000005,0.390225715478666,16.406237468678444,0.10605270364268747,50.54,0.56,0.7,50.68,9.462301587301585,16.0,0.3844940476190476,0.0,99.27016723781313
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,49.99,0.0,0.9998,99.0,3.745,0.14699999999999988,0.3900378586465507,16.28635237916699,0.07414480346707385,50.345,0.355,1.095,51.085,7.092063492063491,16.0,0.5995198412698413,0.0,99.3140054577479
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,49.99,0.0,0.9998,99.0,3.745,0.14699999999999988,0.3877087753310163,16.258096264309234,0.08960933885049407,50.305,0.315,1.095,51.085,6.317857142857141,16.0,0.5995198412698413,0.0,99.32813351517677
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=1 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.99,0.0,0.9998,99.0,3.745,0.14699999999999988,0.3885774946853342,16.262100680474077,0.07205461624353786,50.305,0.315,1.095,51.085,6.346428571428571,16.0,0.5995198412698413,0.0,99.32613130709434
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,49.99,0.019600000000003066,0.9998,99.0,3.615,0.009800000000000225,0.3782108413781404,16.29967669881718,0.061817834222602806,50.365,0.375,0.775,50.765,7.437499999999998,24.0,0.3119146825396825,0.0,99.36823537018142
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,49.99,0.019600000000003066,0.9998,99.0,3.48,0.019600000000000017,0.3774179137768604,16.250256242856167,0.0282463645744697,50.29,0.3,0.76,50.75,5.8317460317460315,24.0,0.2927916666666667,0.0,99.37542443351283
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=2 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,49.985,0.009800000000005013,0.9997,98.5,3.5,0.019599999999999583,0.3779142341381587,16.277665693960074,0.010760698479948587,50.315,0.33,0.79,50.775,6.176984126984127,24.0,0.2894781746031746,0.0,99.35717406198397
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.25,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,49.99,0.019600000000003066,0.9998,99.0,3.615,0.009800000000000225,0.3782108413781404,16.29967669881718,0.061817834222602806,50.365,0.375,0.775,50.765,7.437499999999998,24.0,0.3119146825396825,0.0,99.36823537018142
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.5,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,49.99,0.019600000000003066,0.9998,99.0,3.48,0.019600000000000017,0.3774179137768604,16.250256242856167,0.0282463645744697,50.29,0.3,0.76,50.75,5.8317460317460315,24.0,0.2927916666666667,0.0,99.37542443351283
0.0,0.0,temporal_ar1,0.98,3,8,Sparse-TopK Feedback Grid B=8 sm=3 tf=0.75,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,49.985,0.009800000000005013,0.9997,98.5,3.5,0.019599999999999583,0.3779142341381587,16.277665693960074,0.010760698479948587,50.315,0.33,0.79,50.775,6.176984126984127,24.0,0.2894781746031746,0.0,99.35717406198397
0.0,0.0,temporal_ar1,0.98,3,2,Stale-TopK Feedback Grid B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.985,0.009800000000005013,0.9997,98.5,3.495,0.009799999999999792,0.377949433976805,16.49593476384747,0.03693216440845241,50.72,0.735,0.405,50.39,15.121825396825397,18.0,0.30221626984126987,0.0,99.3446447689239
0.0,0.0,temporal_ar1,0.98,3,4,Stale-TopK Feedback Grid B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.995,0.00979999999999805,0.9998999999999999,99.5,3.45,0.07840000000000007,0.3785165542802825,16.375974089191057,0.064448109087201,50.515,0.52,0.535,50.53,10.395833333333332,20.0,0.28567857142857145,0.0,99.37003304061585
0.0,0.0,temporal_ar1,0.98,3,8,Stale-TopK Feedback Grid B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.019600000000003066,0.9998,99.0,3.48,0.019600000000000017,0.38052627021298036,16.270592373144517,0.06938764162910195,50.305,0.315,0.76,50.75,5.977380952380953,24.0,0.2927916666666667,0.0,99.36525636836868
0.0,0.0,temporal_ar1,0.98,3,2,Temporal Deviation Oracle B=2,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.985,0.06859999999999984,0.37125980635203704,16.23385212241055,0.06643801255480973,50.24,0.24,0.64,50.64,6.676190476190476,2.0,0.21659523809523812,0.0,99.45801342822826
0.0,0.0,temporal_ar1,0.98,3,4,Temporal Deviation Oracle B=4,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.895,0.02940000000000024,0.3676915519982058,16.26050523422569,0.01904632147191023,50.34,0.34,0.33,50.33,9.842857142857142,4.0,0.19842857142857143,0.0,99.46385857419351
0.0,0.0,temporal_ar1,0.98,3,8,Temporal Deviation Oracle B=8,200,2,50,10,64,16,0.001,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,100.0,2.955,0.04899999999999982,0.36865090263684697,16.37872284153646,0.04392666426115624,50.55,0.55,0.24,50.24,14.784523809523808,8.0,0.22692857142857142,0.0,99.44837895637164
