policy,run_idx,run_seed,episode_idx,episode_seed,slot,g_th,alpha_th,irs_index,tx_this_slot,total_tx,power_avg,reward,oracle_irs_index,oracle_tx_this_slot,irs_matches_oracle,oracle_tx_gap,termination_reason
Codebook-Aware SAC,1,2026,776,1997790612,6,0.001,0.05,8,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,776,1997790612,7,0.001,0.05,5,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,776,1997790612,8,0.001,0.05,3,1,50,0.3602459070073116,1.419877052307129,12,1,0,0,complete
Codebook-Aware SAC,1,2026,777,1147158429,1,0.001,0.05,0,44,44,0.2737713319574366,87.86311340332031,8,47,0,3,running
Codebook-Aware SAC,1,2026,777,1147158429,2,0.001,0.05,3,5,49,0.4689663706045767,9.765517234802246,2,5,0,0,running
Codebook-Aware SAC,1,2026,777,1147158429,3,0.001,0.05,5,1,50,0.7695922457191022,1.215203881263733,8,1,0,0,complete
Codebook-Aware SAC,1,2026,778,1284832690,1,0.001,0.05,0,42,42,0.3553671107499719,83.82231903076172,7,42,0,0,running
Codebook-Aware SAC,1,2026,778,1284832690,2,0.001,0.05,1,3,45,0.42538874371273216,5.78730583190918,5,7,0,4,running
Codebook-Aware SAC,1,2026,778,1284832690,3,0.001,0.05,7,3,48,0.6165002239587039,5.6917500495910645,5,4,0,1,running
Codebook-Aware SAC,1,2026,778,1284832690,4,0.001,0.05,7,0,48,0.0,0.0,2,2,0,2,running
Codebook-Aware SAC,1,2026,778,1284832690,5,0.001,0.05,10,2,50,0.6477503599441747,3.276124954223633,2,2,0,0,complete
Codebook-Aware SAC,1,2026,779,1228708053,1,0.001,0.05,0,45,45,0.30335131823057987,89.84832763671875,2,47,0,2,running
Codebook-Aware SAC,1,2026,779,1228708053,2,0.001,0.05,1,3,48,0.5024340414751298,5.748783111572266,5,5,0,2,running
Codebook-Aware SAC,1,2026,779,1228708053,3,0.001,0.05,2,1,49,0.5735917999682366,1.7132041454315186,12,2,0,1,running
Codebook-Aware SAC,1,2026,779,1228708053,4,0.001,0.05,5,1,50,0.7864145120614956,1.2067928314208984,12,1,0,0,complete
Codebook-Aware SAC,1,2026,780,331050716,1,0.001,0.05,0,39,39,0.2739401146440601,77.86302947998047,10,46,0,7,running
Codebook-Aware SAC,1,2026,780,331050716,2,0.001,0.05,3,6,45,0.2816743260031364,11.859163284301758,10,9,0,3,running
Codebook-Aware SAC,1,2026,780,331050716,3,0.001,0.05,12,3,48,0.490935539875817,5.754532337188721,8,4,0,1,running
Codebook-Aware SAC,1,2026,780,331050716,4,0.001,0.05,14,1,49,0.44710686134704786,1.7764465808868408,9,2,0,1,running
Codebook-Aware SAC,1,2026,780,331050716,5,0.001,0.05,12,0,49,0.0,0.0,8,1,0,1,running
Codebook-Aware SAC,1,2026,780,331050716,6,0.001,0.05,10,1,50,0.8693130018261189,1.1653435230255127,8,1,0,0,complete
Codebook-Aware SAC,1,2026,781,1250024178,1,0.001,0.05,0,43,43,0.31838895714417403,85.84080505371094,13,45,0,2,running
Codebook-Aware SAC,1,2026,781,1250024178,2,0.001,0.05,1,6,49,0.3198333013974811,11.840083122253418,5,6,0,0,running
Codebook-Aware SAC,1,2026,781,1250024178,3,0.001,0.05,3,0,49,0.0,0.0,10,1,0,1,running
Codebook-Aware SAC,1,2026,781,1250024178,4,0.001,0.05,8,1,50,0.5479416751891987,1.3260291814804077,10,1,0,0,complete
Codebook-Aware SAC,1,2026,782,1625927783,1,0.001,0.05,0,39,39,0.34098376877391706,77.82950592041016,7,45,0,6,running
Codebook-Aware SAC,1,2026,782,1625927783,2,0.001,0.05,0,0,39,0.0,0.0,2,10,0,10,running
Codebook-Aware SAC,1,2026,782,1625927783,3,0.001,0.05,5,7,46,0.4815630502570096,13.759218215942383,2,10,0,3,running
Codebook-Aware SAC,1,2026,782,1625927783,4,0.001,0.05,4,4,50,0.6541139054868056,7.272943019866943,4,4,1,0,complete
Codebook-Aware SAC,1,2026,783,90883674,1,0.001,0.05,0,40,40,0.22747731202866692,79.88626098632812,7,47,0,7,running
Codebook-Aware SAC,1,2026,783,90883674,2,0.001,0.05,1,8,48,0.3355183923506053,15.83224105834961,1,8,1,0,running
Codebook-Aware SAC,1,2026,783,90883674,3,0.001,0.05,2,2,50,0.6700803807742068,3.2649598121643066,7,2,0,0,complete
Codebook-Aware SAC,1,2026,784,793638423,1,0.001,0.05,0,43,43,0.29792593057929556,85.85103607177734,1,48,0,5,running
Codebook-Aware SAC,1,2026,784,793638423,2,0.001,0.05,1,6,49,0.3723852899462625,11.813807487487793,1,6,1,0,running
Codebook-Aware SAC,1,2026,784,793638423,3,0.001,0.05,2,1,50,0.34381018670055846,1.4280949831008911,7,1,0,0,complete
Codebook-Aware SAC,1,2026,785,598923811,1,0.001,0.05,0,42,42,0.31680216541528733,83.84159851074219,7,46,0,4,running
Codebook-Aware SAC,1,2026,785,598923811,2,0.001,0.05,2,7,49,0.29843355835197694,13.850783348083496,2,7,1,0,running
Codebook-Aware SAC,1,2026,785,598923811,3,0.001,0.05,2,0,49,0.0,0.0,3,1,0,1,running
Codebook-Aware SAC,1,2026,785,598923811,4,0.001,0.05,9,0,49,0.0,0.0,3,1,0,1,running
Codebook-Aware SAC,1,2026,785,598923811,5,0.001,0.05,6,1,50,0.5207167859079442,1.3396416902542114,3,1,0,0,complete
Codebook-Aware SAC,1,2026,786,1286022007,1,0.001,0.05,0,39,39,0.30210503035318675,77.84894561767578,11,45,0,6,running
Codebook-Aware SAC,1,2026,786,1286022007,2,0.001,0.05,1,7,46,0.5202554926741614,13.739871978759766,11,10,0,3,running
Codebook-Aware SAC,1,2026,786,1286022007,3,0.001,0.05,5,1,47,0.6775000304140528,1.6612499952316284,11,4,0,3,running
Codebook-Aware SAC,1,2026,786,1286022007,4,0.001,0.05,8,0,47,0.0,0.0,4,3,0,3,running
Codebook-Aware SAC,1,2026,786,1286022007,5,0.001,0.05,10,1,48,0.6137327934769844,1.6931335926055908,4,3,0,2,running
Codebook-Aware SAC,1,2026,786,1286022007,6,0.001,0.05,9,1,49,0.5911689116713644,1.7044155597686768,4,2,0,1,running
Codebook-Aware SAC,1,2026,786,1286022007,7,0.001,0.05,7,0,49,0.0,0.0,4,1,0,1,running
Codebook-Aware SAC,1,2026,786,1286022007,8,0.001,0.05,6,0,49,0.0,0.0,4,1,0,1,running
Codebook-Aware SAC,1,2026,786,1286022007,9,0.001,0.05,5,0,49,0.0,0.0,4,1,0,1,running
Codebook-Aware SAC,1,2026,786,1286022007,10,0.001,0.05,3,0,49,0.0,-0.8999999761581421,4,1,0,1,time_limit
Codebook-Aware SAC,1,2026,787,1945664773,1,0.001,0.05,0,35,35,0.2971746083032122,69.85140991210938,6,47,0,12,running
Codebook-Aware SAC,1,2026,787,1945664773,2,0.001,0.05,1,11,46,0.5024962754707297,21.74875259399414,6,14,0,3,running
Codebook-Aware SAC,1,2026,787,1945664773,3,0.001,0.05,8,2,48,0.3005292099791733,3.8497354984283447,12,4,0,2,running
Codebook-Aware SAC,1,2026,787,1945664773,4,0.001,0.05,12,2,50,0.23468126354275143,3.482659339904785,13,2,0,0,complete
Codebook-Aware SAC,1,2026,788,815904057,1,0.001,0.05,0,44,44,0.302446349329212,87.8487777709961,10,46,0,2,running
Codebook-Aware SAC,1,2026,788,815904057,2,0.001,0.05,2,3,47,0.44362943311098074,5.7781853675842285,3,6,0,3,running
Codebook-Aware SAC,1,2026,788,815904057,3,0.001,0.05,5,1,48,0.6522996385459926,1.673850178718567,3,3,0,2,running
Codebook-Aware SAC,1,2026,788,815904057,4,0.001,0.05,9,2,50,0.6256126758110933,3.287193775177002,3,2,0,0,complete
Codebook-Aware SAC,1,2026,789,139713506,1,0.001,0.05,0,40,40,0.30699453372556657,79.84650421142578,8,46,0,6,running
Codebook-Aware SAC,1,2026,789,139713506,2,0.001,0.05,0,0,40,0.0,0.0,11,9,0,9,running
Codebook-Aware SAC,1,2026,789,139713506,3,0.001,0.05,7,3,43,0.3208212557192745,5.839589595794678,11,9,0,6,running
Codebook-Aware SAC,1,2026,789,139713506,4,0.001,0.05,6,5,48,0.5086951794182815,9.745652198791504,2,7,0,2,running
Codebook-Aware SAC,1,2026,789,139713506,5,0.001,0.05,5,2,50,0.5627762648571287,3.3186118602752686,11,2,0,0,complete
Codebook-Aware SAC,1,2026,790,1371266777,1,0.001,0.05,0,43,43,0.2943262028096449,85.85283660888672,7,44,0,1,running
Codebook-Aware SAC,1,2026,790,1371266777,2,0.001,0.05,0,0,43,0.0,0.0,6,7,0,7,running
Codebook-Aware SAC,1,2026,790,1371266777,3,0.001,0.05,6,7,50,0.5309084279617637,13.334546089172363,6,7,1,0,complete
Codebook-Aware SAC,1,2026,791,665206873,1,0.001,0.05,0,44,44,0.2867057353175006,87.85664367675781,3,47,0,3,running
Codebook-Aware SAC,1,2026,791,665206873,2,0.001,0.05,0,0,44,0.0,0.0,5,6,0,6,running
Codebook-Aware SAC,1,2026,791,665206873,3,0.001,0.05,3,5,49,0.5924952236388646,9.703752517700195,5,6,0,1,running
Codebook-Aware SAC,1,2026,791,665206873,4,0.001,0.05,3,0,49,0.0,0.0,13,1,0,1,running
Codebook-Aware SAC,1,2026,791,665206873,5,0.001,0.05,5,1,50,0.3232194230566406,1.4383903741836548,13,1,0,0,complete
Codebook-Aware SAC,1,2026,792,1464448636,1,0.001,0.05,0,38,38,0.3215506879815559,75.83922576904297,12,44,0,6,running
Codebook-Aware SAC,1,2026,792,1464448636,2,0.001,0.05,7,7,45,0.5031777290493574,13.748411178588867,13,10,0,3,running
Codebook-Aware SAC,1,2026,792,1464448636,3,0.001,0.05,13,4,49,0.3911411276053326,7.804429531097412,12,5,0,1,running
Codebook-Aware SAC,1,2026,792,1464448636,4,0.001,0.05,15,0,49,0.0,0.0,6,1,0,1,running
Codebook-Aware SAC,1,2026,792,1464448636,5,0.001,0.05,13,0,49,0.0,0.0,6,1,0,1,running
Codebook-Aware SAC,1,2026,792,1464448636,6,0.001,0.05,12,1,50,0.8727571199498467,1.1636215448379517,6,1,0,0,complete
Codebook-Aware SAC,1,2026,793,301100868,1,0.001,0.05,0,39,39,0.2826710812350019,77.8586654663086,10,44,0,5,running
Codebook-Aware SAC,1,2026,793,301100868,2,0.001,0.05,0,0,39,0.0,0.0,1,9,0,9,running
Codebook-Aware SAC,1,2026,793,301100868,3,0.001,0.05,7,9,48,0.39091842280561395,17.804540634155273,1,9,0,0,running
Codebook-Aware SAC,1,2026,793,301100868,4,0.001,0.05,5,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,5,0.001,0.05,9,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,6,0.001,0.05,9,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,7,0.001,0.05,4,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,8,0.001,0.05,7,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,9,0.001,0.05,5,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,793,301100868,10,0.001,0.05,4,0,48,0.0,-2.3999998569488525,1,2,0,2,time_limit
Codebook-Aware SAC,1,2026,794,608885200,1,0.001,0.05,0,34,34,0.29375223474355555,67.8531265258789,5,46,0,12,running
Codebook-Aware SAC,1,2026,794,608885200,2,0.001,0.05,1,9,43,0.46250568542267056,17.768747329711914,7,14,0,5,running
Codebook-Aware SAC,1,2026,794,608885200,3,0.001,0.05,7,6,49,0.517626377635,11.74118709564209,5,6,0,0,running
Codebook-Aware SAC,1,2026,794,608885200,4,0.001,0.05,9,1,50,0.7821226465147821,1.208938717842102,5,1,0,0,complete
Codebook-Aware SAC,1,2026,795,833907763,1,0.001,0.05,0,41,41,0.30950350762048906,81.84524536132812,14,48,0,7,running
Codebook-Aware SAC,1,2026,795,833907763,2,0.001,0.05,1,9,50,0.41509102894801064,17.392454147338867,14,9,0,0,complete
Codebook-Aware SAC,1,2026,796,1784682793,1,0.001,0.05,0,44,44,0.24913188542129028,87.87543487548828,2,45,0,1,running
Codebook-Aware SAC,1,2026,796,1784682793,2,0.001,0.05,1,3,47,0.44630803778802686,5.776845932006836,2,6,0,3,running
Codebook-Aware SAC,1,2026,796,1784682793,3,0.001,0.05,2,3,50,0.6395098622198339,5.280245304107666,5,3,0,0,complete
Codebook-Aware SAC,1,2026,797,1181427001,1,0.001,0.05,0,38,38,0.25921544334149316,75.87039184570312,6,46,0,8,running
Codebook-Aware SAC,1,2026,797,1181427001,2,0.001,0.05,0,0,38,0.0,0.0,5,10,0,10,running
Codebook-Aware SAC,1,2026,797,1181427001,3,0.001,0.05,7,8,46,0.5010872911621786,15.749456405639648,5,10,0,2,running
Codebook-Aware SAC,1,2026,797,1181427001,4,0.001,0.05,5,2,48,0.41146369348699,3.7942681312561035,11,3,0,1,running
Codebook-Aware SAC,1,2026,797,1181427001,5,0.001,0.05,6,1,49,0.7138347377379273,1.643082618713379,3,2,0,1,running
Codebook-Aware SAC,1,2026,797,1181427001,6,0.001,0.05,6,0,49,0.0,0.0,14,1,0,1,running
Codebook-Aware SAC,1,2026,797,1181427001,7,0.001,0.05,2,1,50,0.4664893840080597,1.3667553663253784,14,1,0,0,complete
Codebook-Aware SAC,1,2026,798,1327425676,1,0.001,0.05,0,37,37,0.24440694838341015,73.87779998779297,1,45,0,8,running
Codebook-Aware SAC,1,2026,798,1327425676,2,0.001,0.05,2,5,42,0.4368804992840422,9.781559944152832,1,9,0,4,running
Codebook-Aware SAC,1,2026,798,1327425676,3,0.001,0.05,9,2,44,0.6153353050748303,3.6923322677612305,13,6,0,4,running
Codebook-Aware SAC,1,2026,798,1327425676,4,0.001,0.05,12,3,47,0.47698943897530216,5.761505126953125,13,5,0,2,running
Codebook-Aware SAC,1,2026,798,1327425676,5,0.001,0.05,11,1,48,0.2468088802250414,1.8765956163406372,6,2,0,1,running
Codebook-Aware SAC,1,2026,798,1327425676,6,0.001,0.05,12,0,48,0.0,0.0,1,2,0,2,running
Codebook-Aware SAC,1,2026,798,1327425676,7,0.001,0.05,4,1,49,0.6126166590945241,1.693691611289978,1,2,0,1,running
Codebook-Aware SAC,1,2026,798,1327425676,8,0.001,0.05,2,0,49,0.0,0.0,1,1,0,1,running
Codebook-Aware SAC,1,2026,798,1327425676,9,0.001,0.05,1,1,50,0.5441554891273335,1.3279223442077637,1,1,1,0,complete
Codebook-Aware SAC,1,2026,799,1514839718,1,0.001,0.05,0,42,42,0.25714564697615633,83.87142944335938,4,46,0,4,running
Codebook-Aware SAC,1,2026,799,1514839718,2,0.001,0.05,1,3,45,0.3809702684620373,5.809514999389648,2,7,0,4,running
Codebook-Aware SAC,1,2026,799,1514839718,3,0.001,0.05,5,1,46,0.5279976706691196,1.7360011339187622,4,4,0,3,running
Codebook-Aware SAC,1,2026,799,1514839718,4,0.001,0.05,8,3,49,0.5164860535005691,5.741756916046143,2,3,0,0,running
Codebook-Aware SAC,1,2026,799,1514839718,5,0.001,0.05,9,0,49,0.0,0.0,6,1,0,1,running
Codebook-Aware SAC,1,2026,799,1514839718,6,0.001,0.05,9,0,49,0.0,0.0,6,1,0,1,running
Codebook-Aware SAC,1,2026,799,1514839718,7,0.001,0.05,8,0,49,0.0,0.0,6,1,0,1,running
Codebook-Aware SAC,1,2026,799,1514839718,8,0.001,0.05,3,1,50,0.6760768382898854,1.261961579322815,6,1,0,0,complete
Codebook-Aware SAC,1,2026,800,1299804408,1,0.001,0.05,0,43,43,0.35093885308710887,85.82453155517578,11,44,0,1,running
Codebook-Aware SAC,1,2026,800,1299804408,2,0.001,0.05,1,6,49,0.48650862717321536,11.756745338439941,6,7,0,1,running
Codebook-Aware SAC,1,2026,800,1299804408,3,0.001,0.05,5,0,49,0.0,0.0,11,1,0,1,running
Codebook-Aware SAC,1,2026,800,1299804408,4,0.001,0.05,9,0,49,0.0,0.0,11,1,0,1,running
Codebook-Aware SAC,1,2026,800,1299804408,5,0.001,0.05,13,1,50,0.7922981433841808,1.2038509845733643,11,1,0,0,complete
Codebook-Aware SAC,1,2026,801,1895768059,1,0.001,0.05,0,43,43,0.3536749656433153,85.82316589355469,15,43,0,0,running
Codebook-Aware SAC,1,2026,801,1895768059,2,0.001,0.05,2,4,47,0.3571174158992858,7.821441173553467,12,7,0,3,running
Codebook-Aware SAC,1,2026,801,1895768059,3,0.001,0.05,6,2,49,0.5811601585920145,3.7094199657440186,13,3,0,1,running
Codebook-Aware SAC,1,2026,801,1895768059,4,0.001,0.05,13,1,50,0.4256943330800636,1.387152910232544,8,1,0,0,complete
Codebook-Aware SAC,1,2026,802,468164169,1,0.001,0.05,0,40,40,0.3128538957646961,79.84357452392578,8,45,0,5,running
Codebook-Aware SAC,1,2026,802,468164169,2,0.001,0.05,2,8,48,0.37660454474919425,15.811697959899902,8,9,0,1,running
Codebook-Aware SAC,1,2026,802,468164169,3,0.001,0.05,8,1,49,0.6492268567360714,1.6753865480422974,10,2,0,1,running
Codebook-Aware SAC,1,2026,802,468164169,4,0.001,0.05,11,1,50,0.6352517782683196,1.2823741436004639,5,1,0,0,complete
Codebook-Aware SAC,1,2026,803,1369783945,1,0.001,0.05,0,41,41,0.2439543838230966,81.87802124023438,3,45,0,4,running
Codebook-Aware SAC,1,2026,803,1369783945,2,0.001,0.05,0,0,41,0.0,0.0,6,8,0,8,running
Codebook-Aware SAC,1,2026,803,1369783945,3,0.001,0.05,5,8,49,0.5512955735052667,15.72435188293457,6,8,0,0,running
Codebook-Aware SAC,1,2026,803,1369783945,4,0.001,0.05,4,1,50,0.552024887578295,1.323987603187561,11,1,0,0,complete
Codebook-Aware SAC,1,2026,804,545380413,1,0.001,0.05,0,42,42,0.3216480891127626,83.83917236328125,3,44,0,2,running
Codebook-Aware SAC,1,2026,804,545380413,2,0.001,0.05,1,5,47,0.5880247473691933,9.705987930297852,8,6,0,1,running
Codebook-Aware SAC,1,2026,804,545380413,3,0.001,0.05,3,2,49,0.8371113121621863,3.581444263458252,12,2,0,0,running
Codebook-Aware SAC,1,2026,804,545380413,4,0.001,0.05,5,0,49,0.0,0.0,10,1,0,1,running
Codebook-Aware SAC,1,2026,804,545380413,5,0.001,0.05,8,0,49,0.0,0.0,10,1,0,1,running
Codebook-Aware SAC,1,2026,804,545380413,6,0.001,0.05,10,1,50,0.5047068947637523,1.3476465940475464,10,1,1,0,complete
Codebook-Aware SAC,1,2026,805,1196445187,1,0.001,0.05,0,44,44,0.31805217841712297,87.84097290039062,13,44,0,0,running
Codebook-Aware SAC,1,2026,805,1196445187,2,0.001,0.05,2,4,48,0.512902650700637,7.74354887008667,10,4,0,0,running
Codebook-Aware SAC,1,2026,805,1196445187,3,0.001,0.05,7,1,49,0.9138774348587998,1.5430612564086914,10,2,0,1,running
Codebook-Aware SAC,1,2026,805,1196445187,4,0.001,0.05,14,0,49,0.0,0.0,10,1,0,1,running
Codebook-Aware SAC,1,2026,805,1196445187,5,0.001,0.05,8,0,49,0.0,0.0,10,1,0,1,running
Codebook-Aware SAC,1,2026,805,1196445187,6,0.001,0.05,10,1,50,0.15817734954827234,1.5209113359451294,10,1,1,0,complete
Codebook-Aware SAC,1,2026,806,849065754,1,0.001,0.05,0,44,44,0.3334710715730237,87.83326721191406,10,44,0,0,running
Codebook-Aware SAC,1,2026,806,849065754,2,0.001,0.05,2,4,48,0.7722805412684416,7.6138596534729,10,5,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,3,0.001,0.05,6,1,49,0.22066773231848916,1.8896660804748535,5,2,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,4,0.001,0.05,13,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,5,0.001,0.05,4,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,6,0.001,0.05,2,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,7,0.001,0.05,2,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,8,0.001,0.05,4,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,9,0.001,0.05,3,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,806,849065754,10,0.001,0.05,3,0,49,0.0,-0.8999999761581421,12,1,0,1,time_limit
Codebook-Aware SAC,1,2026,807,1970814748,1,0.001,0.05,0,40,40,0.35810316769550826,79.8209457397461,1,44,0,4,running
Codebook-Aware SAC,1,2026,807,1970814748,2,0.001,0.05,1,6,46,0.43861635648794906,11.780692100524902,2,8,0,2,running
Codebook-Aware SAC,1,2026,807,1970814748,3,0.001,0.05,3,2,48,0.5367070898427236,3.7316465377807617,13,4,0,2,running
Codebook-Aware SAC,1,2026,807,1970814748,4,0.001,0.05,5,0,48,0.0,0.0,13,2,0,2,running
Codebook-Aware SAC,1,2026,807,1970814748,5,0.001,0.05,11,0,48,0.0,0.0,13,2,0,2,running
Codebook-Aware SAC,1,2026,807,1970814748,6,0.001,0.05,11,0,48,0.0,0.0,13,2,0,2,running
Codebook-Aware SAC,1,2026,807,1970814748,7,0.001,0.05,8,1,49,0.787254867212747,1.606372594833374,13,2,0,1,running
Codebook-Aware SAC,1,2026,807,1970814748,8,0.001,0.05,8,0,49,0.0,0.0,13,1,0,1,running
Codebook-Aware SAC,1,2026,807,1970814748,9,0.001,0.05,5,0,49,0.0,0.0,13,1,0,1,running
Codebook-Aware SAC,1,2026,807,1970814748,10,0.001,0.05,5,0,49,0.0,-0.8999999761581421,13,1,0,1,time_limit
Codebook-Aware SAC,1,2026,808,72741064,1,0.001,0.05,0,40,40,0.27957336185717735,79.86021423339844,3,46,0,6,running
Codebook-Aware SAC,1,2026,808,72741064,2,0.001,0.05,1,3,43,0.28499694115025004,5.85750150680542,3,10,0,7,running
Codebook-Aware SAC,1,2026,808,72741064,3,0.001,0.05,7,2,45,0.9114105510727911,3.544294834136963,3,7,0,5,running
Codebook-Aware SAC,1,2026,808,72741064,4,0.001,0.05,9,3,48,0.4418603899409486,5.779069900512695,3,5,0,2,running
Codebook-Aware SAC,1,2026,808,72741064,5,0.001,0.05,10,0,48,0.0,0.0,3,2,0,2,running
Codebook-Aware SAC,1,2026,808,72741064,6,0.001,0.05,10,0,48,0.0,0.0,3,2,0,2,running
Codebook-Aware SAC,1,2026,808,72741064,7,0.001,0.05,10,0,48,0.0,0.0,3,2,0,2,running
Codebook-Aware SAC,1,2026,808,72741064,8,0.001,0.05,5,1,49,0.7122884005514567,1.6438558101654053,3,2,0,1,running
Codebook-Aware SAC,1,2026,808,72741064,9,0.001,0.05,8,1,50,0.25491252181355406,1.4725438356399536,13,1,0,0,complete
Codebook-Aware SAC,1,2026,809,1179598258,1,0.001,0.05,0,39,39,0.2859133153921733,77.85704040527344,5,46,0,7,running
Codebook-Aware SAC,1,2026,809,1179598258,2,0.001,0.05,1,9,48,0.37668758941146724,17.811656951904297,5,10,0,1,running
Codebook-Aware SAC,1,2026,809,1179598258,3,0.001,0.05,9,2,50,0.4723284706504285,3.3638358116149902,7,2,0,0,complete
Codebook-Aware SAC,1,2026,810,117534234,1,0.001,0.05,0,40,40,0.2606465245509696,79.86967468261719,14,44,0,4,running
Codebook-Aware SAC,1,2026,810,117534234,2,0.001,0.05,3,8,48,0.5052562599446144,15.747371673583984,10,8,0,0,running
Codebook-Aware SAC,1,2026,810,117534234,3,0.001,0.05,9,1,49,0.9071479346681981,1.5464260578155518,10,2,0,1,running
Codebook-Aware SAC,1,2026,810,117534234,4,0.001,0.05,15,0,49,0.0,0.0,8,1,0,1,running
Codebook-Aware SAC,1,2026,810,117534234,5,0.001,0.05,13,1,50,0.9142319888415935,1.1428840160369873,8,1,0,0,complete
Codebook-Aware SAC,1,2026,811,782774413,1,0.001,0.05,0,40,40,0.3055810800965489,79.84720611572266,11,45,0,5,running
Codebook-Aware SAC,1,2026,811,782774413,2,0.001,0.05,3,7,47,0.4516768184565971,13.774161338806152,5,9,0,2,running
Codebook-Aware SAC,1,2026,811,782774413,3,0.001,0.05,11,2,49,0.4440076514696414,3.777996063232422,13,3,0,1,running
Codebook-Aware SAC,1,2026,811,782774413,4,0.001,0.05,14,1,50,0.12325972729913566,1.538370132446289,14,1,1,0,complete
Codebook-Aware SAC,1,2026,812,1423098905,1,0.001,0.05,0,42,42,0.35405248116421567,83.8229751586914,9,43,0,1,running
Codebook-Aware SAC,1,2026,812,1423098905,2,0.001,0.05,3,2,44,0.5074575156414795,3.7462711334228516,9,6,0,4,running
Codebook-Aware SAC,1,2026,812,1423098905,3,0.001,0.05,10,3,47,0.520909846394772,5.739544868469238,9,5,0,2,running
Codebook-Aware SAC,1,2026,812,1423098905,4,0.001,0.05,12,1,48,0.4889410339463393,1.755529522895813,5,3,0,2,running
Codebook-Aware SAC,1,2026,812,1423098905,5,0.001,0.05,9,2,50,0.4843408464485903,3.3578295707702637,5,2,0,0,complete
Codebook-Aware SAC,1,2026,813,512240412,1,0.001,0.05,0,34,34,0.2930657275956329,67.85346984863281,11,44,0,10,running
Codebook-Aware SAC,1,2026,813,512240412,2,0.001,0.05,0,0,34,0.0,0.0,2,13,0,13,running
Codebook-Aware SAC,1,2026,813,512240412,3,0.001,0.05,9,11,45,0.4026297739295632,21.79868507385254,2,13,0,2,running
Codebook-Aware SAC,1,2026,813,512240412,4,0.001,0.05,6,3,48,0.5996587463472679,5.700170516967773,1,5,0,2,running
Codebook-Aware SAC,1,2026,813,512240412,5,0.001,0.05,7,1,49,0.49465605806888957,1.7526719570159912,1,2,0,1,running
Codebook-Aware SAC,1,2026,813,512240412,6,0.001,0.05,4,0,49,0.0,0.0,12,1,0,1,running
Codebook-Aware SAC,1,2026,813,512240412,7,0.001,0.05,1,1,50,0.9721103565668958,1.1139448881149292,12,1,0,0,complete
Codebook-Aware SAC,1,2026,814,679632532,1,0.001,0.05,0,39,39,0.3337562141368918,77.83312225341797,2,46,0,7,running
Codebook-Aware SAC,1,2026,814,679632532,2,0.001,0.05,0,0,39,0.0,0.0,1,10,0,10,running
Codebook-Aware SAC,1,2026,814,679632532,3,0.001,0.05,6,9,48,0.4507543774857472,17.774621963500977,1,10,0,1,running
Codebook-Aware SAC,1,2026,814,679632532,4,0.001,0.05,3,2,50,0.22362103595652844,3.488189458847046,3,2,1,0,complete
Codebook-Aware SAC,1,2026,815,1450927118,1,0.001,0.05,0,37,37,0.3185552552438516,73.8407211303711,10,41,0,4,running
Codebook-Aware SAC,1,2026,815,1450927118,2,0.001,0.05,1,9,46,0.45670959589164783,17.771644592285156,7,10,0,1,running
Codebook-Aware SAC,1,2026,815,1450927118,3,0.001,0.05,8,4,50,0.664058790552594,7.267970561981201,8,4,1,0,complete
Codebook-Aware SAC,1,2026,816,1546713233,1,0.001,0.05,0,39,39,0.32241114643622726,77.83879089355469,1,43,0,4,running
Codebook-Aware SAC,1,2026,816,1546713233,2,0.001,0.05,1,8,47,0.4254922440287814,15.787254333496094,2,10,0,2,running
Codebook-Aware SAC,1,2026,816,1546713233,3,0.001,0.05,3,2,49,0.5270766352990868,3.736461639404297,12,3,0,1,running
Codebook-Aware SAC,1,2026,816,1546713233,4,0.001,0.05,8,1,50,0.6968651592862546,1.2515674829483032,12,1,0,0,complete
Codebook-Aware SAC,1,2026,817,1388146024,1,0.001,0.05,0,43,43,0.34719758940047246,85.82640075683594,11,45,0,2,running
Codebook-Aware SAC,1,2026,817,1388146024,2,0.001,0.05,2,5,48,0.3372390571754563,9.831380844116211,10,7,0,2,running
